T [K],F [eV/atom]
1052.0049999999997,-4.639550685938239
1052.02,-4.639559618130868
1052.0350000000005,-4.639568550472099
1052.0500000000004,-4.639577482998028
1052.0650000000003,-4.639586415731806
1052.0799999999995,-4.639595348687784
1052.0949999999998,-4.639604281875755
1052.1100000000004,-4.63961321528739
1052.1249999999998,-4.639622148924801
1052.1400000000003,-4.639631082819186
1052.155,-4.639640016990242
1052.1699999999996,-4.639648951439192
1052.1850000000002,-4.639657886169076
1052.1999999999998,-4.639666821179517
1052.2150000000001,-4.639675756461479
1052.2299999999998,-4.639684692008672
1052.2450000000001,-4.639693627821551
1052.2600000000004,-4.639702563909118
1052.2750000000005,-4.639711500281351
1052.2899999999995,-4.639720436926147
1052.305,-4.6397293738120595
1052.32,-4.639738310921814
1052.3350000000003,-4.639747248236191
1052.3499999999997,-4.639756185752148
1052.3649999999996,-4.639765123447695
1052.3800000000006,-4.639774061306632
1052.3949999999998,-4.639782999337228
1052.4100000000003,-4.639791937517124
1052.4250000000004,-4.639800875825223
1052.4400000000003,-4.639809814240543
1052.4550000000006,-4.639818752732893
1052.47,-4.639827691276793
1052.485,-4.639836629847387
1052.4999999999998,-4.639845568417535
1052.515,-4.639854506983006
1052.5300000000004,-4.639863445535418
1052.545,-4.639872384044175
1052.5599999999997,-4.639881322499463
1052.5749999999998,-4.639890260892798
1052.59,-4.639899199194602
1052.6049999999996,-4.639908137380665
1052.6200000000003,-4.63991707545371
1052.6350000000004,-4.639926013440146
1052.6500000000003,-4.639934951334467
1052.665,-4.639943889084904
1052.6799999999994,-4.639952826671625
1052.6949999999997,-4.63996176408029
1052.7099999999996,-4.639970701286806
1052.7250000000004,-4.639979638268642
1052.74,-4.63998857502925
1052.755,-4.639997511592711
1052.7699999999995,-4.640006447972624
1052.7850000000005,-4.640015384206556
1052.8000000000004,-4.640024320316087
1052.815,-4.640033256301358
1052.8299999999997,-4.640042192158191
1052.8450000000003,-4.640051127873527
1052.8599999999997,-4.640060063460922
1052.875,-4.640068998944457
1052.8900000000006,-4.640077934340717
1052.9049999999995,-4.6400868696436675
1052.92,-4.640095804842822
1052.9350000000004,-4.640104739945301
1052.9499999999998,-4.640113674955799
1052.9650000000001,-4.640122609878894
1052.9799999999998,-4.640131544738388
1052.9949999999997,-4.640140479558397
1053.0100000000007,-4.640149414322174
1053.0249999999994,-4.640158348993765
1053.04,-4.640167283541153
1053.0549999999994,-4.640176217992661
1053.0699999999993,-4.640185152423939
1053.0850000000005,-4.640194086875788
1053.1000000000001,-4.640203021360762
1053.115,-4.640211955918737
1053.1300000000003,-4.64022089057012
1053.1450000000002,-4.640229825271213
1053.1599999999996,-4.640238759990879
1053.1750000000004,-4.640247694724486
1053.1899999999998,-4.640256629478692
1053.2049999999997,-4.640265564253163
1053.2200000000007,-4.640274499021345
1053.2350000000001,-4.640283433740819
1053.2500000000002,-4.640292368409341
1053.265,-4.64030130304463
1053.2800000000002,-4.640310237628654
1053.2950000000005,-4.640319172132834
1053.3100000000004,-4.640328106503823
1053.3249999999998,-4.6403370406937015
1053.3399999999997,-4.640345974647033
1053.3550000000002,-4.640354908289176
1053.3700000000001,-4.640363841577198
1053.3850000000002,-4.640372774523186
1053.4000000000005,-4.640381707141415
1053.415,-4.64039063940676
1053.4299999999998,-4.640399571284156
1053.445,-4.640408502738872
1053.46,-4.640417433759296
1053.4750000000001,-4.640426364332249
1053.49,-4.640435294439982
1053.5050000000003,-4.640444224044657
1053.5199999999998,-4.640453153116269
1053.5350000000005,-4.640462081652075
1053.5500000000004,-4.640471009623987
1053.5649999999998,-4.640479937013936
1053.5800000000006,-4.640488863837007
1053.5949999999998,-4.640497790100078
1053.6099999999994,-4.640506715814247
1053.6250000000002,-4.6405156409889585
1053.6400000000006,-4.640524565609624
1053.6549999999995,-4.6405334896713555
1053.6700000000003,-4.640542413197025
1053.6850000000002,-4.640551336218579
1053.6999999999998,-4.640560258774762
1053.7149999999997,-4.640569180887326
1053.7299999999996,-4.640578102557484
1053.745,-4.640587023795305
1053.7600000000002,-4.640595944641589
1053.7750000000003,-4.640604865145505
1053.7900000000004,-4.640613785307565
1053.8050000000003,-4.640622705123981
1053.8199999999995,-4.640631624627808
1053.8349999999998,-4.640640543869907
1053.8500000000004,-4.640649462860125
1053.8650000000002,-4.640658381576969
1053.8799999999997,-4.640667299995961
1053.8950000000004,-4.640676218116113
1053.9099999999999,-4.6406851359950565
1053.925,-4.640694053666387
1053.9399999999998,-4.640702971115516
1053.9550000000004,-4.640711888354801
1053.9700000000003,-4.6407208054034115
1053.9849999999997,-4.640729722288107
1053.9999999999998,-4.640738639063045
1054.0149999999996,-4.640747555778233
1054.0300000000002,-4.640756472458918
1054.0449999999996,-4.640765389098583
1054.0600000000002,-4.640774305668181
1054.0749999999996,-4.640783222148968
1054.0900000000004,-4.640792138535481
1054.1050000000005,-4.640801054838384
1054.1199999999997,-4.640809971114642
1054.1349999999998,-4.640818887393728
1054.15,-4.640827803656968
1054.1650000000002,-4.640836719893045
1054.18,-4.640845636108473
1054.195,-4.64085455230331
1054.2100000000005,-4.64086346847737
1054.2249999999992,-4.640872384655339
1054.2400000000002,-4.640881300823601
1054.2549999999997,-4.640890216933691
1054.2700000000004,-4.640899132974447
1054.2849999999996,-4.640908048945164
1054.3000000000004,-4.6409169648086745
1054.315,-4.640925880566051
1054.3300000000004,-4.640934796267793
1054.345,-4.640943711950648
1054.3600000000004,-4.640952627653888
1054.375,-4.640961543410448
1054.3899999999999,-4.640970459221343
1054.4050000000004,-4.640979375099292
1054.42,-4.640988291070109
1054.4349999999997,-4.640997207128578
1054.4499999999998,-4.641006123247607
1054.4650000000001,-4.641015039420516
1054.4800000000002,-4.641023955684027
1054.4949999999997,-4.641032872055753
1054.51,-4.641041788543262
1054.525,-4.641050705193116
1054.5400000000004,-4.641059622023668
1054.5550000000005,-4.641068539012238
1054.5700000000002,-4.641077456119561
1054.5849999999998,-4.6410863733349785
1054.6000000000004,-4.641095290639413
1054.6150000000002,-4.641104208035692
1054.63,-4.641113125538418
1054.6449999999998,-4.641122043135759
1054.6599999999994,-4.6411309608308216
1054.6750000000002,-4.641139878646456
1054.6900000000005,-4.641148796628755
1054.7049999999997,-4.641157714812259
1054.72,-4.641166633195375
1054.7349999999994,-4.641175551733475
1054.7500000000005,-4.641184470409193
1054.7649999999996,-4.64119338923593
1054.7799999999993,-4.641202308204491
1054.7950000000003,-4.641211227309846
1054.8099999999997,-4.6412201465545095
1054.8250000000005,-4.6412290659172655
1054.84,-4.641237985357961
1054.8550000000002,-4.6412469048682325
1054.8700000000006,-4.641255824439952
1054.8849999999995,-4.641264744023019
1054.9000000000003,-4.641273663607443
1054.9150000000004,-4.641282583210277
1054.9299999999998,-4.641291502839977
1054.945,-4.641300422488847
1054.9600000000003,-4.64130934214225
1054.975,-4.6413182618153215
1054.9900000000005,-4.641327181522634
1055.0049999999997,-4.641336101255085
1055.0199999999998,-4.641345021019077
1055.0350000000003,-4.641353940849633
1055.0499999999995,-4.641362860744799
1055.0649999999998,-4.641371780675485
1055.0800000000002,-4.641380700639324
1055.0950000000005,-4.641389620655666
1055.1099999999994,-4.641398540770439
1055.1249999999998,-4.641407461013351
1055.14,-4.641416381406941
1055.1550000000002,-4.641425301974344
1055.1700000000003,-4.641434222735427
1055.1850000000006,-4.641443143706653
1055.2000000000003,-4.641452064911121
1055.2149999999995,-4.641460986375513
1055.2300000000005,-4.6414699080987845
1055.245,-4.641478830092943
1055.26,-4.641487752391711
1055.2749999999999,-4.641496675035043
1055.2900000000004,-4.641505598079469
1055.3050000000003,-4.641514521579985
1055.32,-4.6415234455562455
1055.3350000000005,-4.64153237004173
1055.3500000000001,-4.64154129507741
1055.3649999999998,-4.641550220650558
1055.38,-4.641559146747028
1055.395,-4.6415680733692
1055.4099999999996,-4.641577000510395
1055.4250000000002,-4.641585928176596
1055.44,-4.64159485635944
1055.455,-4.641603785014759
1055.4699999999996,-4.641612714092467
1055.4849999999997,-4.641621643533625
1055.4999999999998,-4.641630573308198
1055.5149999999999,-4.641639503401834
1055.5300000000002,-4.641648433785704
1055.5449999999998,-4.64165736445149
1055.5600000000004,-4.64166629537246
1055.5750000000005,-4.6416752264773535
1055.5899999999995,-4.641684157698556
1055.6049999999998,-4.6416930890050665
1055.6200000000008,-4.641702020372556
1055.6349999999995,-4.64171095175152
1055.6499999999999,-4.641719883108074
1055.6650000000004,-4.641728814399578
1055.6800000000007,-4.641737745580279
1055.6949999999997,-4.641746676618112
1055.7099999999998,-4.641755607489337
1055.7250000000004,-4.641764538192547
1055.74,-4.641773468730996
1055.7550000000006,-4.64178239912782
1055.7699999999995,-4.641791329413699
1055.7849999999999,-4.6418002595901555
1055.8000000000002,-4.641809189637989
1055.8150000000003,-4.64181811955352
1055.8300000000006,-4.641827049347462
1055.845,-4.641835979031853
1055.8600000000004,-4.641844908621977
1055.875,-4.641853838129691
1055.8899999999999,-4.641862767565691
1055.9049999999997,-4.641871696979344
1055.9200000000003,-4.641880626428097
1055.9350000000002,-4.641889555933638
1055.9499999999998,-4.641898485520365
1055.9650000000006,-4.641907415228751
1055.9799999999996,-4.6419163450842404
1055.995,-4.641925275093634
1056.01,-4.641934205246308
1056.0249999999999,-4.641943135564141
1056.04,-4.641952066111671
1056.055,-4.641960996956364
1056.07,-4.641969928124055
1056.0850000000005,-4.6419788595943885
1056.1000000000001,-4.641987791386583
1056.1150000000005,-4.641996723523903
1056.1299999999997,-4.642005656004251
1056.1450000000002,-4.64201458882998
1056.1599999999999,-4.642023521993615
1056.1750000000004,-4.642032455491417
1056.1900000000005,-4.6420413893347785
1056.2049999999997,-4.642050323529347
1056.22,-4.642059258064982
1056.2350000000001,-4.642068192931362
1056.2500000000007,-4.6420771281448765
1056.2650000000003,-4.642086063743768
1056.2799999999997,-4.642094999754434
1056.295,-4.642103936190061
1056.3099999999997,-4.642112873052902
1056.3249999999996,-4.642121810374093
1056.3400000000001,-4.64213074819299
1056.3550000000005,-4.6421396865052955
1056.37,-4.642148625306412
1056.3849999999995,-4.64215756457466
1056.4,-4.642166504295133
1056.415,-4.642175444503096
1056.4300000000005,-4.642184385243482
1056.4449999999995,-4.642193326536244
1056.4599999999998,-4.642202268395984
1056.4750000000004,-4.642211210808561
1056.4900000000002,-4.642220153763219
1056.505,-4.6422290972711835
1056.5199999999998,-4.642238041282887
1056.5349999999999,-4.642246985753879
1056.5500000000004,-4.642255930672029
1056.5649999999996,-4.642264876025159
1056.58,-4.642273821809873
1056.5950000000005,-4.642282768014475
1056.6099999999992,-4.6422917146137905
1056.6250000000002,-4.642300661573877
1056.6399999999999,-4.642309608888141
1056.6550000000002,-4.6423185565571075
1056.6700000000005,-4.642327504561614
1056.685,-4.642336452910627
1056.7000000000003,-4.642345401618748
1056.715,-4.64235435069282
1056.73,-4.642363300145853
1056.7450000000001,-4.642372250019349
1056.7600000000002,-4.642381200359495
1056.7749999999996,-4.6423901511812815
1056.7899999999995,-4.642399102473853
1056.8050000000005,-4.642408054234913
1056.8200000000006,-4.6424170064986825
1056.835,-4.642425959258759
1056.85,-4.642434912484347
1056.865,-4.642443866153798
1056.88,-4.642452820225714
1056.8949999999998,-4.642461774696336
1056.91,-4.642470729580985
1056.9249999999995,-4.642479684870736
1056.9400000000003,-4.6424886405720684
1056.9550000000006,-4.642497596701489
1056.9700000000003,-4.64250655324328
1056.9849999999997,-4.642515510190421
1057.0,-4.642524467559987
1057.0150000000003,-4.642533425370068
1057.0300000000002,-4.642542383665827
1057.0449999999994,-4.642551342493448
1057.0600000000002,-4.642560301858303
1057.0749999999998,-4.642569261737897
1057.0900000000004,-4.642578222131242
1057.1050000000005,-4.6425871830146335
1057.1199999999997,-4.642596144355849
1057.1350000000004,-4.64260510617293
1057.1499999999999,-4.6426140684588475
1057.165,-4.64262303118101
1057.1799999999996,-4.642631994310058
1057.1949999999997,-4.6426409578214916
1057.2099999999998,-4.6426499216599595
1057.2249999999997,-4.642658885752525
1057.2400000000005,-4.6426678501069745
1057.2549999999994,-4.6426768147480075
1057.2699999999998,-4.64268577968685
1057.2850000000003,-4.642694744926153
1057.3000000000004,-4.642703710461781
1057.3150000000003,-4.642712676307525
1057.3299999999995,-4.642721642482648
1057.345,-4.642730609019097
1057.3600000000006,-4.642739575971383
1057.3749999999998,-4.642748543360881
1057.3899999999999,-4.642757511167147
1057.4050000000002,-4.6427664793855214
1057.4199999999996,-4.64277544802745
1057.4350000000004,-4.64278441709925
1057.4499999999998,-4.642793386574674
1057.4649999999997,-4.642802356439773
1057.4800000000002,-4.642811326699416
1057.4950000000001,-4.642820297326288
1057.5099999999998,-4.642829268295515
1057.5249999999996,-4.642838239577316
1057.54,-4.64284721114452
1057.5549999999996,-4.642856182999573
1057.5699999999997,-4.642865155140598
1057.585,-4.642874127549014
1057.6000000000001,-4.6428831002045
1057.615,-4.642892073070492
1057.6300000000003,-4.642901046073042
1057.645,-4.642910019137254
1057.6599999999999,-4.642918992213424
1057.6749999999997,-4.642927965270069
1057.6900000000005,-4.642936938283576
1057.7049999999997,-4.642945911241426
1057.7200000000007,-4.64295488411981
1057.7349999999997,-4.6429638568981915
1057.7499999999998,-4.642972829530379
1057.7649999999999,-4.6429818019705635
1057.7799999999995,-4.642990774164048
1057.7949999999998,-4.642999746053974
1057.8099999999997,-4.643008717637784
1057.8249999999996,-4.643017688902077
1057.8400000000006,-4.643026659818069
1057.8550000000005,-4.643035630355307
1057.87,-4.643044600480614
1057.885,-4.643053570184087
1057.9000000000005,-4.643062539480674
1057.915,-4.64307150837525
1057.9299999999996,-4.643080476873784
1057.9450000000002,-4.643089444978621
1057.9600000000005,-4.64309841264582
1057.975,-4.643107379849418
1057.99,-4.643116346599527
1058.0049999999992,-4.643125312905973
1058.0199999999998,-4.643134278761089
1058.0349999999999,-4.6431432441609175
1058.05,-4.6431522091339374
1058.0650000000005,-4.643161173733979
1058.0800000000002,-4.643170138010454
1058.0950000000005,-4.643179102015331
1058.1099999999994,-4.643188065769856
1058.1249999999998,-4.64319702926845
1058.1399999999996,-4.643205992542086
1058.1550000000002,-4.643214955628828
1058.17,-4.643223918577007
1058.1849999999995,-4.643232881454075
1058.2,-4.6432418443162575
1058.2150000000006,-4.64325080715826
1058.2299999999998,-4.643259769963322
1058.2450000000001,-4.643268732750883
1058.2599999999998,-4.643277695520176
1058.2749999999999,-4.643286658247895
1058.2900000000002,-4.643295620944357
1058.3049999999998,-4.643304583633842
1058.3199999999993,-4.643313546341446
1058.3349999999998,-4.64332250905273
1058.35,-4.643331471714653
1058.3649999999996,-4.643340434339237
1058.3799999999997,-4.6433493969700095
1058.3950000000002,-4.643358359657952
1058.4099999999999,-4.643367322463924
1058.4250000000004,-4.6433762854265055
1058.4399999999998,-4.643385248585666
1058.4550000000002,-4.64339421194957
1058.47,-4.643403175507757
1058.4850000000004,-4.643412139291094
1058.5,-4.64342110333186
1058.5149999999999,-4.643430067646413
1058.53,-4.643439032266734
1058.5449999999998,-4.643447997231448
1058.5600000000006,-4.643456962542693
1058.575,-4.6434659281800705
1058.5900000000001,-4.643474894123656
1058.6049999999996,-4.643483860353754
1058.6200000000006,-4.643492826867153
1058.6350000000004,-4.643501793647175
1058.6500000000005,-4.643510760673564
1058.6649999999995,-4.643519727942291
1058.6800000000005,-4.643528695475176
1058.695,-4.643537663308734
1058.7100000000003,-4.643546631438049
1058.725,-4.643555599880429
1058.7399999999998,-4.643564568684951
1058.755,-4.643573537879796
1058.7699999999995,-4.643582507463059
1058.7849999999999,-4.6435914774091245
1058.8000000000002,-4.643600447684349
1058.8150000000003,-4.643609418261427
1058.83,-4.643618389167621
1058.8450000000003,-4.6436273604164455
1058.86,-4.643636331992653
1058.8749999999998,-4.643645303889713
1058.8900000000003,-4.643654276089556
1058.9049999999995,-4.643663248591814
1058.92,-4.643672221410085
1058.9350000000004,-4.643681194550659
1058.9499999999994,-4.643690168023099
1058.9650000000004,-4.643699141804873
1058.9799999999998,-4.6437081158895595
1058.9949999999997,-4.643717090286394
1059.01,-4.6437260649854295
1059.0249999999994,-4.643735039977528
1059.0400000000004,-4.643744015236038
1059.0550000000003,-4.643752990744176
1059.07,-4.643761966476539
1059.0849999999998,-4.643770942426421
1059.1000000000004,-4.643779918607123
1059.1149999999996,-4.643788894986784
1059.1299999999997,-4.643797871497867
1059.145,-4.64380684810159
1059.1599999999999,-4.643815824764488
1059.175,-4.643824801417843
1059.1900000000005,-4.643833778014901
1059.2050000000002,-4.643842754573221
1059.2199999999996,-4.643851731089313
1059.2350000000004,-4.6438607075187335
1059.2499999999998,-4.643869683832236
1059.2650000000003,-4.643878660055144
1059.2800000000002,-4.643887636244507
1059.2949999999998,-4.643896612413442
1059.3100000000004,-4.643905588591089
1059.3249999999998,-4.643914564807105
1059.3400000000001,-4.643923541047577
1059.3550000000005,-4.6439325172967685
1059.3700000000001,-4.643941493558323
1059.385,-4.643950469853465
1059.3999999999999,-4.643959446185185
1059.4149999999997,-4.64396842258153
1059.4299999999996,-4.643977399125333
1059.4450000000004,-4.643986375872473
1059.4599999999998,-4.643995352861843
1059.475,-4.644004330134059
1059.4899999999996,-4.644013307741766
1059.505,-4.644022285743695
1059.52,-4.6440312641500014
1059.535,-4.644040242937763
1059.5499999999997,-4.644049222085428
1059.5649999999996,-4.644058201585892
1059.5799999999997,-4.644067181454936
1059.595,-4.644076161725003
1059.6100000000004,-4.6440851424179925
1059.6249999999995,-4.644094123553195
1059.64,-4.64410310514311
1059.6550000000002,-4.644112087179231
1059.6700000000003,-4.644121069619452
1059.6850000000002,-4.644130052414425
1059.6999999999996,-4.644139035547575
1059.715,-4.644148019024357
1059.7299999999998,-4.644157002822219
1059.7450000000001,-4.644165986891764
1059.7599999999998,-4.644174971223364
1059.775,-4.644183955782644
1059.7899999999997,-4.644192940547931
1059.8049999999996,-4.644201925577377
1059.82,-4.644210910881483
1059.8350000000005,-4.644219896433611
1059.85,-4.644228882231602
1059.8649999999998,-4.644237868273692
1059.8799999999994,-4.644246854572444
1059.8950000000004,-4.644255841113555
1059.9100000000003,-4.6442648278804555
1059.9250000000002,-4.644273814880215
1059.9399999999998,-4.64428280211326
1059.9550000000004,-4.644291789568882
1059.9699999999996,-4.644300777229226
1059.9849999999994,-4.64430976510392
1060.0000000000005,-4.644318753220901
1060.0149999999999,-4.6443277415738535
1060.03,-4.644336730111682
1060.0449999999996,-4.644345718839567
1060.0599999999997,-4.64435470776624
1060.0749999999996,-4.644363696863039
1060.09,-4.644372686123873
1060.1050000000007,-4.64438167550842
1060.1199999999997,-4.644390664968604
1060.1350000000002,-4.6443996545117585
1060.15,-4.644408644170305
1060.1650000000004,-4.64441763397226
1060.1799999999998,-4.644426623953684
1060.1949999999995,-4.644435614129087
1060.2099999999996,-4.644444604470728
1060.225,-4.644453594970315
1060.2400000000002,-4.644462585646757
1060.2549999999997,-4.644471576486744
1060.2699999999993,-4.644480567452909
1060.2850000000003,-4.644489558517336
1060.3000000000002,-4.644498549675717
1060.3149999999998,-4.644507540957953
1060.33,-4.644516532359731
1060.3449999999998,-4.644525523883523
1060.36,-4.644534515525393
1060.3749999999998,-4.644543507262611
1060.3899999999999,-4.644552499111953
1060.4049999999997,-4.6445614911188216
1060.4199999999994,-4.644570483316343
1060.4350000000002,-4.644579475710458
1060.4499999999998,-4.644588468322645
1060.4650000000004,-4.644597461142297
1060.4799999999998,-4.644606454156239
1060.495,-4.644615447348933
1060.5100000000002,-4.644624440681639
1060.525,-4.644633434134015
1060.5399999999997,-4.644642427679578
1060.5549999999994,-4.644651421266303
1060.57,-4.644660414881017
1060.585,-4.644669408561953
1060.6000000000004,-4.644678402318668
1060.6150000000002,-4.6446873961061925
1060.6299999999997,-4.6446963898962395
1060.6450000000002,-4.644705383707823
1060.6599999999996,-4.6447143775802715
1060.6749999999997,-4.644723371536166
1060.6899999999994,-4.644732365545153
1060.7050000000004,-4.644741359603067
1060.7199999999996,-4.644750353753587
1060.735,-4.644759348038335
1060.7500000000002,-4.644768342477981
1060.765,-4.644777337069861
1060.7799999999997,-4.644786331807694
1060.7950000000005,-4.644795326716604
1060.8099999999997,-4.644804321829959
1060.825,-4.644813317150181
1060.8400000000001,-4.644822312675025
1060.8550000000002,-4.644831308383026
1060.87,-4.644840304244752
1060.8849999999998,-4.64484930023017
1060.9000000000005,-4.644858296310424
1060.915,-4.644867292469769
1060.9300000000003,-4.644876288703401
1060.9449999999997,-4.644885284997535
1060.9600000000003,-4.644894281361495
1060.9749999999997,-4.644903277849224
1060.99,-4.644912274488384
1061.0049999999992,-4.644921271290563
1061.0199999999998,-4.644930268248764
1061.0350000000003,-4.644939265334877
1061.05,-4.644948262558209
1061.0649999999996,-4.6449572599449525
1061.0800000000004,-4.644966257496151
1061.0950000000005,-4.644975255176917
1061.1099999999994,-4.6449842529373555
1061.125,-4.644993250748726
1061.1400000000006,-4.645002248581626
1061.1550000000004,-4.645011246387121
1061.1700000000005,-4.645020244113304
1061.1849999999997,-4.645029241708869
1061.1999999999996,-4.645038239113568
1061.215,-4.645047236287716
1061.2299999999996,-4.645056233212038
1061.2449999999997,-4.645065229861146
1061.2600000000002,-4.645074226197551
1061.2750000000003,-4.645083222165454
1061.29,-4.645092217757735
1061.3050000000003,-4.645101212981892
1061.32,-4.645110207812053
1061.3349999999996,-4.6451192022164705
1061.35,-4.645128196156001
1061.3649999999998,-4.645137189604554
1061.3799999999997,-4.645146182491494
1061.3950000000004,-4.645155174757448
1061.4099999999999,-4.6451641664131245
1061.4250000000004,-4.645173157441363
1061.4399999999998,-4.645182147836898
1061.4550000000004,-4.645191137613239
1061.4699999999998,-4.645200126773268
1061.4849999999994,-4.645209115301526
1061.5000000000005,-4.645218103210247
1061.5150000000006,-4.645227090545902
1061.5299999999997,-4.645236077321968
1061.5450000000003,-4.645245063542411
1061.5600000000004,-4.645254049214643
1061.5749999999996,-4.645263034365179
1061.5899999999997,-4.645272019021931
1061.605,-4.64528100320382
1061.6200000000001,-4.645289986927843
1061.6349999999998,-4.6452989701951495
1061.6500000000003,-4.645307953018637
1061.6650000000004,-4.645316935412673
1061.6800000000005,-4.64532591738179
1061.6950000000004,-4.645334898941989
1061.71,-4.645343880122155
1061.725,-4.645352860952322
1061.7399999999998,-4.64536184145566
1061.7549999999999,-4.645370821647539
1061.7700000000002,-4.645379801560161
1061.7849999999996,-4.64538878124057
1061.7999999999995,-4.6453977607233625
1061.8149999999998,-4.645406740055364
1061.8299999999997,-4.645415719274368
1061.8449999999998,-4.645424698424769
1061.86,-4.645433677549946
1061.8750000000005,-4.6454426566495854
1061.8899999999999,-4.6454516357310425
1061.9050000000002,-4.645460614831535
1061.9200000000003,-4.645469593999053
1061.9350000000004,-4.645478573262189
1061.9499999999996,-4.645487552613609
1061.965,-4.645496532043552
1061.9800000000005,-4.645505511575671
1061.9950000000003,-4.645514491236035
1062.0100000000004,-4.645523471062361
1062.0250000000003,-4.645532451068114
1062.0400000000004,-4.645541431203277
1062.0550000000003,-4.645550411430612
1062.0699999999997,-4.645559391722664
1062.085,-4.645568372084156
1062.1000000000001,-4.645577352526807
1062.1150000000005,-4.645586333024035
1062.1299999999994,-4.6455953135687835
1062.145,-4.645604294185041
1062.1600000000005,-4.64561327487548
1062.1749999999993,-4.645622255610732
1062.1899999999996,-4.645631236357204
1062.2050000000006,-4.645640217080064
1062.2199999999998,-4.645649197725184
1062.235,-4.645658178234811
1062.2499999999995,-4.645667158575584
1062.2650000000003,-4.645676138716958
1062.28,-4.645685118647471
1062.2949999999996,-4.6456940983639825
1062.3100000000006,-4.645703077855934
1062.3249999999996,-4.645712057124825
1062.3400000000001,-4.645721036185549
1062.3550000000002,-4.645730015035895
1062.3699999999997,-4.645738993643093
1062.385,-4.6457479720002794
1062.3999999999999,-4.645756950123548
1062.4149999999997,-4.645765927996969
1062.4300000000005,-4.645774905605734
1062.4450000000004,-4.645783882954291
1062.4599999999994,-4.645792859993001
1062.475,-4.645801836670529
1062.4899999999996,-4.645810813011558
1062.5049999999999,-4.645819789017288
1062.5199999999998,-4.645828764652791
1062.5349999999994,-4.645837739928531
1062.55,-4.645846714882765
1062.5650000000005,-4.645855689547425
1062.58,-4.645864663939726
1062.5949999999998,-4.645873638095182
1062.6099999999997,-4.645882612064881
1062.6250000000005,-4.645891585870302
1062.6400000000003,-4.645900559534326
1062.655,-4.645909533080022
1062.6700000000003,-4.645918506513503
1062.6849999999997,-4.64592747986751
1062.7,-4.645936453184184
1062.7149999999995,-4.645945426465012
1062.7300000000005,-4.645954399710732
1062.7449999999994,-4.645963372958072
1062.7600000000002,-4.645972346224305
1062.7750000000005,-4.645981319481599
1062.7899999999995,-4.6459902927390075
1062.8049999999994,-4.645999266025683
1062.8199999999995,-4.646008239344823
1062.8349999999996,-4.646017212713126
1062.8500000000001,-4.64602618616648
1062.865,-4.646035159734552
1062.8800000000003,-4.646044133420453
1062.8950000000004,-4.64605310723401
1062.9100000000003,-4.6460620811709745
1062.925,-4.646071055220489
1062.9399999999998,-4.646080029411721
1062.9550000000002,-4.646089003763699
1062.9699999999993,-4.646097978269459
1062.9849999999994,-4.646106952917542
1063.0000000000002,-4.64611592767703
1063.0150000000006,-4.646124902556217
1063.0299999999997,-4.646133877618269
1063.045,-4.646142852924292
1063.0599999999995,-4.646151828503228
1063.0750000000005,-4.646160804386973
1063.0899999999997,-4.6461697805997275
1063.1049999999998,-4.646178757121909
1063.1199999999994,-4.646187733964524
1063.1350000000002,-4.646196711162283
1063.1499999999999,-4.646205688712804
1063.1649999999997,-4.646214666589515
1063.1800000000003,-4.64622364475057
1063.195,-4.646232623175393
1063.2099999999996,-4.64624160188005
1063.225,-4.6462505809116905
1063.2400000000002,-4.646259560297814
1063.2549999999997,-4.6462685400252965
1063.2699999999993,-4.646277520089704
1063.2849999999996,-4.646286500484294
1063.2999999999995,-4.646295481220513
1063.315,-4.646304462293848
1063.3299999999995,-4.646313443673236
1063.345,-4.64632242534784
1063.3599999999997,-4.646331407319224
1063.375,-4.646340389575556
1063.3899999999996,-4.646349372095813
1063.4050000000002,-4.646358354853753
1063.4199999999996,-4.646367337802467
1063.435,-4.646376320891775
1063.4499999999996,-4.646385304066641
1063.4649999999997,-4.646394287303885
1063.4800000000002,-4.646403270575419
1063.4950000000006,-4.646412253849476
1063.5099999999995,-4.646421237117757
1063.5249999999999,-4.646430220346311
1063.5400000000004,-4.6464392034833395
1063.5550000000003,-4.646448186476221
1063.5699999999997,-4.646457169291075
1063.5849999999998,-4.646466151920656
1063.6000000000001,-4.646475134336654
1063.6150000000002,-4.646484116500389
1063.6299999999999,-4.646493098408897
1063.6449999999998,-4.646502080049807
1063.6599999999994,-4.646511061444706
1063.675,-4.646520042617986
1063.6900000000003,-4.646529023546165
1063.705,-4.646538004196451
1063.7199999999998,-4.646546984576972
1063.7350000000004,-4.646555964729494
1063.7499999999995,-4.6465649447010975
1063.7649999999999,-4.646573924590385
1063.78,-4.6465829044735045
1063.7950000000005,-4.646591884376583
1063.8100000000004,-4.646600864337657
1063.825,-4.646609844392877
1063.8399999999995,-4.646618824536603
1063.8550000000002,-4.646627804756633
1063.87,-4.646636785094209
1063.885,-4.646645765615446
1063.8999999999996,-4.646654746351757
1063.9150000000004,-4.646663727266059
1063.9299999999998,-4.646672708328971
1063.9449999999997,-4.646681689549673
1063.9599999999998,-4.646690670959281
1063.9749999999995,-4.646699652578114
1063.9900000000002,-4.646708634388986
1064.0049999999997,-4.64671761639957
1064.0200000000004,-4.646726598632483
1064.0349999999994,-4.646735581130002
1064.0500000000002,-4.646744563935513
1064.0649999999996,-4.6467535470283465
1064.0800000000002,-4.646762530363908
1064.0949999999998,-4.646771513931192
1064.11,-4.64678049772089
